idEntrada,state,usuarioOnline,statusSaida,paginaSaida,avaliacao,dataHoraEntrada,dataHoraSaida,dataHoraErro,tempoAcesso,codigo,erro
740,TO,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,362,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
741,ES,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,325,500,"""CHAVE PIX INCORRETA"""
742,AP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,359,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
743,BA,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:05,526,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
744,MS,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,320,500,"""INTERNAL SERVER ERROR"""
745,RS,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,265,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
746,AM,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,200,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
747,RR,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:06,563,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
748,MA,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,182,500,"""CLIENTE NAO CADASTRADO"""
749,RJ,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:04,525,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
750,CE,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,285,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
751,ES,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,425,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
752,GO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,227,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
753,SC,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,301,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
754,RJ,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,266,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
755,ES,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,218,500,"""SENHA INCORRETA"""
756,BA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,226,500,"""SENHA INCORRETA"""
757,PA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,362,500,"""SENHA INCORRETA"""
758,PR,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,216,500,"""SENHA INCORRETA"""
759,CE,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,200,500,"""SENHA INCORRETA"""
760,SC,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,216,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
761,AC,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,305,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
762,PI,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,314,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
763,RO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,314,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
764,CE,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,37,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
765,MT,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,284,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
766,RO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,356,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
767,PA,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:02,393,500,"""CHAVE PIX INCORRETA"""
768,PE,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,213,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
769,RS,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,201,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
770,AP,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,419,500,"""INTERNAL SERVER ERROR"""
771,RS,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,40,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
772,RJ,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,188,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
773,MS,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,295,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
774,RN,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,46,500,"""CLIENTE NAO CADASTRADO"""
775,AC,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,274,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
776,CE,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:03,465,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
777,PE,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,240,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
778,RN,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,207,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
779,SP,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,297,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
780,PA,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,207,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
781,PE,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,338,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
782,MS,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,349,500,"""SENHA INCORRETA"""
783,SE,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,240,500,"""SENHA INCORRETA"""
784,GO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,99,500,"""SENHA INCORRETA"""
785,AC,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,82,500,"""SENHA INCORRETA"""
786,MS,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,169,500,"""SENHA INCORRETA"""
787,RS,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,336,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
788,PB,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,5,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
789,BA,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:57,14,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
790,RN,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,162,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
791,ES,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,287,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
792,MG,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,130,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
793,AP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,346,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
794,RO,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,280,500,"""CHAVE PIX INCORRETA"""
795,AL,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,220,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
796,MT,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,338,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
797,SE,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,287,500,"""INTERNAL SERVER ERROR"""
798,AC,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,186,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
799,BA,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,268,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
800,ES,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,318,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
801,PB,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,283,500,"""CLIENTE NAO CADASTRADO"""
802,MS,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,161,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
803,MT,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,343,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
804,RS,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,378,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
805,AP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,273,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
806,PR,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,257,500,"""SENHA INCORRETA"""
807,MA,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,231,500,"""SENHA INCORRETA"""
808,MS,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:04,499,500,"""SENHA INCORRETA"""
809,SC,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,273,500,"""SENHA INCORRETA"""
810,PI,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,221,500,"""SENHA INCORRETA"""
811,AL,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 17:56,18/05/2021 17:55,200,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
812,MS,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,52,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
813,MT,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,231,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
814,GO,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,265,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
815,RJ,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,273,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
816,PR,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,339,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
817,PA,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,217,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
818,MA,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,386,500,"""CHAVE PIX INCORRETA"""
819,CE,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,129,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
820,BA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,95,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
821,BA,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,93,500,"""INTERNAL SERVER ERROR"""
822,CE,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,329,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
823,PB,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,230,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
824,RR,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,335,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
825,AM,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,208,500,"""CLIENTE NAO CADASTRADO"""
826,SC,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,169,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
827,RS,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,196,500,"""CHAVE PIX INCORRETA"""
828,PI,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:55,18,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
829,GO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,100,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
830,PI,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,67,500,"""INTERNAL SERVER ERROR"""
831,MG,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,367,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
832,SE,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,168,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
833,PI,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,335,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
834,ES,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:04,422,500,"""CLIENTE NAO CADASTRADO"""
835,RS,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,217,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
836,RR,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,274,500,"""CHAVE PIX INCORRETA"""
837,ES,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,30,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
838,RS,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,142,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
839,PA,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,247,500,"""INTERNAL SERVER ERROR"""
840,SC,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,276,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
841,SP,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,149,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
842,AC,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:06,562,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
843,RJ,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,185,500,"""CLIENTE NAO CADASTRADO"""
844,CE,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,248,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
845,RS,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,318,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
846,RR,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,237,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
847,SC,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,163,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
848,RS,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,365,500,"""CLIENTE NAO CADASTRADO"""
849,PB,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,434,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
850,SP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,236,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
851,RN,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,307,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
852,ES,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,228,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
853,PE,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,362,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
854,PA,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,101,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
855,MT,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:04,519,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
856,PB,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,168,500,"""CHAVE PIX INCORRETA"""
857,AP,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:56,65,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
858,RO,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,198,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
859,RN,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,258,500,"""INTERNAL SERVER ERROR"""
860,TO,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:04,435,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
861,RN,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,349,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
862,RO,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,257,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
863,TO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:58,73,500,"""CLIENTE NAO CADASTRADO"""
864,RJ,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,136,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
865,MT,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,220,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
866,PE,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:05,546,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
867,RO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:57,17,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
868,AC,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,376,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
869,PE,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,177,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
870,RR,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,440,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
871,GO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,103,500,"""CHAVE PIX INCORRETA"""
872,SP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,257,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
873,ES,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,108,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
874,SP,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,348,500,"""INTERNAL SERVER ERROR"""
875,PI,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,418,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
876,PA,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:03,474,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
877,RJ,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:00,336,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
878,RO,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:05,461,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
879,RR,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:02,390,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
880,ES,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,224,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
881,BA,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,297,500,"""CLIENTE NAO CADASTRADO"""
882,PR,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,123,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
883,SP,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,218,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
884,PE,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,387,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
885,AM,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,305,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
886,PB,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,295,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
887,RR,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,115,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
888,SP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,167,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
889,AP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,148,500,"""CHAVE PIX INCORRETA"""
890,SC,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,287,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
891,SC,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,121,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
